index_name,alpha,similarity_top_k,cross_encoder_model,llm_model_name,rerank_top_n,llm_provider,prompt_template,faithfulness,factual_correctness(mode=f1),llm_context_precision_with_reference,context_recall,avg_latency_sec,latency_95th_sec,#Experiment,factual_correctness(mode=precision),factual_correctness(mode=recall),fact_prompt,answer_prompt,two_stage,use_query_expansion,query_expansion_num,base_k,expansion_k
Custom_splitter_w_context_hf,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9652380952380952,0.4869999999999999,0.9083333332945832,0.9377470355731224,5.529842066764831,9.322997093200684,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.931818181818182,0.423,0.8002777777542894,0.8539215686274509,6.379063653945923,13.41879105567932,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.96,0.4109999999999999,0.8833333332908333,0.6761904761904762,6.594855093955994,9.632113218307495,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9166666666666666,0.591,0.7944259259153816,0.9902439024390244,5.782834124565125,8.979053020477295,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.936591478696742,0.5199999999999999,0.8999999999650001,0.8373205741626795,6.622558975219727,13.734991788864136,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9714285714285716,0.488,0.7602768929204998,0.9868005738880916,8.19900996685028,12.027071952819824,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9857142857142858,0.496,0.7999999999658334,0.7986652236652236,5.484346866607666,10.690508127212524,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9221177944862156,0.5700000000000001,0.8666666666266668,0.791366813189663,7.261877179145813,13.61939787864685,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9833333333333334,0.5999999999999999,0.8416666666279167,0.7119524767122021,5.874019241333008,12.682744026184082,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.514,0.8495833333095938,0.9768398268398268,5.845854759216309,11.506592988967896,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.442,0.8416666666295832,0.7829898989898989,4.267491602897644,8.40419602394104,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.529,0.8293976757263465,0.962962962962963,5.354356861114502,9.324097156524658,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9742105263157894,0.4880000000000001,0.7999999999683334,0.7119324045407637,5.637346076965332,10.612660884857178,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.995,0.51,0.8068651087595929,1.0,5.662418627738953,8.750399112701416,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.925,0.512,0.7999999999666667,0.7626262626262627,5.316882348060608,8.933422803878784,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9416666666666668,0.563,0.8249999999670834,0.8225705329153605,6.98723533153534,12.957579135894775,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9780701754385964,0.5959999999999999,0.8749999999579167,0.7629186602870813,5.281647372245788,10.601035118103027,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.975,0.442,0.8495833333095938,0.9293181818181818,7.068683433532715,13.885098934173584,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9333333333333332,0.479,0.8749999999595832,0.7561115355233002,5.518098902702332,12.126709938049316,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9563186813186814,0.534,0.8451318027103174,0.976923076923077,6.408049249649048,11.067324876785278,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9341666666666668,0.52,0.7999999999683334,0.7315615835777126,5.04789092540741,9.220731258392334,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9962962962962962,0.4439999999999999,0.8127455824522716,0.9926829268292682,6.137222146987915,9.954713106155396,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9416666666666668,0.526,0.7999999999683334,0.8233333333333335,5.596191143989563,9.300360918045044,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.98,0.5069999999999999,0.7861105442073086,0.9584257206208424,7.427268743515015,10.246177673339844,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9703703703703704,0.48,0.8499999999675,0.8375541125541126,6.097244024276733,10.510303974151611,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.975,0.399,0.7768648690978848,1.0,8.450994181632996,14.653667211532593,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9457264957264956,0.522,0.7999999999658334,0.7757044125465178,6.184949445724487,10.142909049987791,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.975,0.542,0.8666666666266668,0.842,5.7022038221359255,11.375542163848875,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9457142857142856,0.586,0.8749999999579167,0.8401913875598087,5.779376721382141,9.993565082550049,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.975,0.5159999999999999,0.8495833333095938,0.9650776053215078,7.207083010673523,13.772462129592896,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9416666666666668,0.4788888888888889,0.8749999999595832,0.8019160021265284,4.874547004699707,8.263436079025269,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9851648351648352,0.496,0.8259210443328371,0.9878048780487806,7.988537621498108,13.681310176849363,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9316666666666666,0.503,0.7999999999683334,0.7176834130781499,7.499264979362488,15.028775930404665,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.995,0.42,0.8289403152988839,0.9926829268292682,8.144663214683533,11.10067105293274,,,,,,,,,,
Custom_splitter_w_context_openai,0.8,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9283333333333332,0.519,0.7777777777462963,0.819760101010101,7.495754098892212,12.194509029388428,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,3.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",1.0,0.5240000000000001,0.8166666666316666,0.8185064935064934,13.982067131996155,26.32465505599976,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.980952380952381,0.611,0.8416666666329167,0.788052943225357,5.778828978538513,12.564565896987917,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,5.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.975,0.549,0.8495833333095938,0.9045183012924948,7.324625539779663,13.895883798599243,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,5.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9041666666666668,0.4649999999999999,0.8749999999595832,0.7495745633676668,6.285230207443237,11.760401248931885,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,10.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.98,0.4244444444444444,0.8101869173488663,0.9878048780487806,7.535115671157837,12.496311902999878,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,10.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.990909090909091,0.52,0.7999999999683334,0.7129010025062656,7.0136137247085575,13.538678884506226,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,15.0,,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9952380952380953,0.5090000000000001,0.8231833341848469,0.9926829268292682,9.458401679992676,13.970802783966064,,,,,,,,,,
Custom_splitter_w_context_openai,1.0,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nQuestion: {query_str}\n\nHere are the retrieved documents:\n{context_str}\n\nAnswer clearly and concisely.'",0.9173611111111112,0.546,0.7999999999683334,0.7578947368421053,8.598470687866211,16.978162050247192,,,,,,,,,,
Custom_splitter_w_context_hf,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. If the documents do not contain the answer, reply: ""I don’t know based on the provided documents.""\n3. Do NOT add any information that is not explicitly supported by the documents.\n4. Keep the answer short and factual.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",0.8166666666666667,0.3399999999999999,0.9083333332945832,0.9319788271733352,2.5721132516860963,5.53485107421875,2.0,,,,,,,,,
Custom_splitter_w_context_hf,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",1.0,0.5,0.9083333332945832,0.909756604951113,6.6710855722427365,13.430340051651,3.0,,,,,,,,,
Custom_splitter_w_context_hf,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",0.9823529411764708,0.456,0.9166666666291666,0.9510290309390758,5.579244685173035,9.769134044647217,4.0,0.483,0.475,,,,,,,
Custom_splitter_w_context_hf,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-4o-mini,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",1.0,0.485,0.9166666666291666,0.9243741765480896,5.026739454269409,8.484055042266846,5.0,0.496,0.477,,,,,,,
Custom_splitter_w_context_hf,1.0,3.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-5,3,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",0.9703921568627452,0.546,0.8999999999616666,0.8723451910408432,48.06034719944,101.05780005455016,6.0,0.5030000000000001,0.587,,,,,,,
Custom_splitter_w_context_hf,0.8,15.0,cross-encoder/ms-marco-MiniLM-L-2-v2,gpt-5,5,openai,"metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['query_str', 'context_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None template='You are a helpful assistant that answers Japan visa questions.\n\nYou must follow these rules:\n1. Use ONLY the information in the retrieved documents below.\n2. Do NOT add any information that is not explicitly supported by the documents.\n3. Provide a complete answer, but concise. Cover all relevant details from the documents without adding extra assumptions.\n\nQuestion: {query_str}\n\nRetrieved documents:\n{context_str}\n\nAnswer:'",0.9607142857142856,0.425,0.86333333331275,1.0,61.68561763763428,108.77987790107728,6.0,0.374,0.529,,,,,,,
